index,user_id,sequence_item_ids,sequence_ratings,sequence_timestamps
12755,12755,"4235,1747,3495,4307,2414,4373,4215,986,1075,4428","5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0","1501286400,1501286400,1501286400,1501286400,1501286400,1501286400,1501286400,1501286400,1501286400,1501286400"
8229,8229,"520,290,1410,115,1345,2124,2603","3.0,4.0,4.0,4.0,4.0,2.0,5.0","1433980800,1433980800,1433980800,1433980800,1433980800,1442448000,1442448000"
4276,4276,"4815,4766,3898,334,2863,2526","5.0,5.0,5.0,5.0,5.0,5.0","1506556800,1506556800,1506556800,1519603200,1519603200,1522627200"
4758,4758,"3544,422,538,3551,1761","5.0,5.0,5.0,5.0,4.0","1459382400,1459728000,1459814400,1468195200,1475452800"
956,956,"4307,4193,944,1490,4334,569,4408,310,1664,3012,1133,1860,1203,1641,3636,1741,2680,4840,947","5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0","1475280000,1475280000,1475280000,1477353600,1477353600,1477353600,1479254400,1479254400,1479254400,1479254400,1479254400,1479254400,1479254400,1479254400,1479254400,1479254400,1528848000,1532563200,1532563200"
2004,2004,"1666,4691,1071,4692,1764,656","5.0,5.0,5.0,5.0,5.0,5.0","1515110400,1515110400,1515110400,1515110400,1515110400,1515110400"
7738,7738,"2467,1237,1443,1269,94,874","5.0,5.0,5.0,4.0,4.0,4.0","1487894400,1510272000,1510272000,1513468800,1513468800,1513468800"
889,889,"4002,2740,196,3816,2389,3361,3644,4029,353,2813,1660,3853","5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0","1474588800,1474588800,1474588800,1474588800,1474588800,1474588800,1474588800,1474588800,1474588800,1474588800,1474588800,1474588800"
443,443,"1846,950,682,495,1719,960","5.0,5.0,5.0,3.0,4.0,5.0","1464652800,1464652800,1464652800,1464652800,1464652800,1464652800"
4041,4041,"1115,387,4372,2121,3831,3808","2.0,3.0,5.0,3.0,4.0,4.0","1488585600,1488585600,1492560000,1493856000,1493856000,1493856000"
5647,5647,"191,386,3975,3468,1469,1845,1071","5.0,5.0,5.0,5.0,5.0,4.0,5.0","1432771200,1432771200,1471996800,1499990400,1499990400,1503705600,1503705600"
6445,6445,"817,108,903,126,253,159,275","3.0,3.0,3.0,3.0,3.0,3.0,3.0","1448409600,1448409600,1448409600,1448409600,1448409600,1448409600,1448409600"
4121,4121,"4394,3081,1810,4391,3023","5.0,5.0,5.0,4.0,5.0","1491523200,1491523200,1491523200,1491523200,1491523200"
6956,6956,"154,1768,8,291,2984,1773,2994,46,2704,2","5.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0","1472256000,1472256000,1472256000,1472256000,1474243200,1474243200,1474243200,1474502400,1474502400,1474502400"
3584,3584,"1189,1188,1187,1191,1192,298,138","5.0,5.0,5.0,5.0,5.0,5.0,5.0","1459987200,1459987200,1459987200,1459987200,1460419200,1479168000,1479168000"
12651,12651,"900,956,680,27,870,499,500,327,1821,334,993,1797,2015,4292,1487,3191,4314","5.0,4.0,5.0,3.0,5.0,3.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0","1428451200,1428451200,1429833600,1429833600,1429833600,1429833600,1431302400,1431302400,1438041600,1438041600,1480636800,1480636800,1480636800,1480636800,1480636800,1498176000,1498176000"
2783,2783,"1851,627,4050,4334,4639,4633","5.0,5.0,5.0,5.0,4.0,5.0","1474329600,1474329600,1474329600,1474329600,1474329600,1486252800"
10746,10746,"1263,104,188,1988,1764","5.0,5.0,5.0,3.0,3.0","1509408000,1513555200,1513555200,1513555200,1513555200"
194,194,"1210,3703,4103,3811,3238,1775","5.0,5.0,5.0,5.0,5.0,5.0","1472083200,1472083200,1472083200,1472083200,1472083200,1472083200"
9734,9734,"3208,680,3209,312,31,33,4820","5.0,5.0,5.0,5.0,5.0,5.0,5.0","1486080000,1513036800,1521072000,1521072000,1521072000,1521072000,1521072000"
1430,1430,"3177,3181,3184,3183,3180","3.0,2.0,3.0,3.0,5.0","1492992000,1492992000,1492992000,1492992000,1492992000"
10198,10198,"115,3,4292,39,691,1816,4235,4307,1269","5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0","1484092800,1484092800,1506384000,1506384000,1506384000,1506384000,1506384000,1506384000,1508112000"
595,595,"239,110,197,1182,1462,2948,3658","5.0,5.0,2.0,5.0,5.0,5.0,5.0","1414022400,1414022400,1433462400,1433462400,1437004800,1445904000,1454371200"
7789,7789,"1983,687,1203,482,971,1093,1749,2245","5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0","1437264000,1437264000,1437264000,1437264000,1437264000,1437264000,1437264000,1437264000"
7012,7012,"3435,3430,3433,3437,3431","5.0,5.0,5.0,5.0,5.0","1520812800,1522713600,1522713600,1522713600,1522713600"
8989,8989,"109,2405,204,1404,2939","5.0,5.0,5.0,5.0,5.0","1441065600,1441065600,1441065600,1441065600,1441065600"
9528,9528,"4002,317,297,841,1201,1271,4426,478,4180,1869,1140,1211,1859,3293,508,3300,265,61,3256,1375,2919,523,1871,2628","5.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0","1426204800,1426204800,1467331200,1472601600,1484870400,1484870400,1484870400,1484870400,1484870400,1484870400,1484870400,1484870400,1484870400,1484870400,1484870400,1487548800,1487548800,1490227200,1493856000,1493856000,1493856000,1493856000,1493942400,1493942400"
8397,8397,"33,1322,687,4572,386,691,1375","5.0,5.0,5.0,5.0,5.0,5.0,5.0","1496275200,1496275200,1496275200,1496275200,1496275200,1496275200,1496275200"
7129,7129,"1203,1364,2480,2593,1362,2600,4704,410,539,2039,1357,1396,1867,882,1871,437,4279","5.0,5.0,4.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0","1480723200,1480723200,1480723200,1480723200,1482192000,1482192000,1491436800,1491436800,1492646400,1492646400,1492646400,1497484800,1497484800,1502236800,1503014400,1503014400,1508284800"
8889,8889,"4685,1854,3,1039,2013,4762,2334,3902,1143,3544,161,3889,3890,3498,1396,2649,1115,2936,644,4443,3607,1500,2413,2412","5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,4.0,4.0","1513468800,1513900800,1513900800,1513900800,1513900800,1513900800,1513900800,1513900800,1513900800,1513900800,1513900800,1513900800,1513900800,1513900800,1513900800,1513900800,1513900800,1528416000,1528416000,1528416000,1528416000,1528416000,1528416000,1528416000"
200,200,"122,115,3891,1889,3886,1796,2424,445,4276,355,1382,2995,2290,531,4417,597,354,1203,248,1406,3258,46,1794,1,1790,2427,2102","5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0","1483142400,1483142400,1483142400,1483142400,1483142400,1483142400,1483142400,1483142400,1483142400,1483142400,1483142400,1483142400,1483142400,1483142400,1483142400,1483142400,1483142400,1483142400,1483142400,1483142400,1483142400,1483142400,1483142400,1483142400,1483142400,1483142400,1483142400"
9791,9791,"481,1385,2844,2040,1867,1764,2453,4697,1267,2043,2456,35,191,523,1394","5.0,1.0,2.0,1.0,2.0,5.0,5.0,5.0,5.0,1.0,5.0,5.0,1.0,2.0,5.0","1495929600,1499126400,1499126400,1501545600,1513468800,1513468800,1513468800,1513468800,1513468800,1513468800,1513468800,1513468800,1526083200,1526083200,1526083200"
5815,5815,"2704,393,538,4524,2601,293,4482,4675,806,1896,3608,1968,653,2071,1605,1892,4192","5.0,5.0,4.0,3.0,4.0,2.0,5.0,2.0,4.0,3.0,5.0,4.0,5.0,3.0,2.0,5.0,3.0","1471564800,1471564800,1471564800,1471564800,1474675200,1474675200,1478217600,1478217600,1489708800,1494720000,1495497600,1495497600,1504051200,1515974400,1517788800,1534896000,1534982400"
908,908,"1119,48,508,1189,302,490,39,597,20,501,445,36,509,492,3525","5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0","1428969600,1428969600,1428969600,1428969600,1429142400,1429142400,1429142400,1429142400,1429142400,1429142400,1429142400,1429142400,1429142400,1429142400,1473033600"
9958,9958,"798,1414,995,4072,4384","4.0,4.0,5.0,5.0,5.0","1472083200,1472083200,1472083200,1472083200,1472083200"
12934,12934,"34,119,116,187,238,135,110,143","5.0,5.0,5.0,5.0,2.0,5.0,5.0,5.0","1417737600,1417737600,1417737600,1417737600,1417737600,1417737600,1417737600,1417737600"
5200,5200,"2467,263,481,149,3049,2614,3818","4.0,5.0,4.0,5.0,3.0,4.0,5.0","1363737600,1394409600,1397001600,1457568000,1462665600,1467676800,1477094400"
4639,4639,"695,1416,2996,1363,699,587,2938,1860,1531,697,433,4777","5.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0","1469232000,1469232000,1469232000,1469232000,1469232000,1469232000,1469232000,1469232000,1471996800,1471996800,1473120000,1484697600"
1434,1434,"435,699,4627,4235,3636,2307,642,3495,2686,2668,952,265,413,1545,585,2062,2290,1874,2857,4413,1497,1331,3423,4497,1218,4659","5.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,4.0,4.0,4.0,5.0,4.0,5.0,4.0,5.0,3.0,5.0,3.0,5.0,2.0,5.0,4.0,2.0,4.0","1477699200,1477699200,1477699200,1477699200,1477699200,1477699200,1477699200,1477699200,1477699200,1477699200,1477699200,1477699200,1477699200,1477699200,1477699200,1477699200,1477699200,1487980800,1487980800,1487980800,1487980800,1487980800,1487980800,1487980800,1487980800,1487980800"
1855,1855,"2542,4149,948,1816,4582,4542","5.0,5.0,5.0,5.0,5.0,2.0","1495584000,1495584000,1495584000,1495584000,1502150400,1502150400"
612,612,"1264,3001,742,650,1725,3263,1796","5.0,5.0,5.0,5.0,5.0,5.0,5.0","1480464000,1480464000,1480464000,1480464000,1480464000,1480464000,1480464000"
8136,8136,"2319,580,2676,2989,3410,4335,4275,2816,2593,4308,2501,916,2397,3407,2684,1423,3484,919,2599,2598,4724,2784,3143,4845,4401,836,4752,150,4454","2.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,3.0,5.0,5.0,1.0","1456963200,1456963200,1458259200,1459900800,1459900800,1459900800,1467331200,1467331200,1470355200,1470355200,1471132800,1473206400,1473206400,1473206400,1473206400,1473206400,1477872000,1477872000,1484438400,1484438400,1484438400,1487203200,1487203200,1488931200,1496275200,1502236800,1504051200,1504051200,1507852800"
7420,7420,"3486,3787,1939,874,950,582,943,1931","4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0","1460764800,1460764800,1460764800,1460764800,1460764800,1460764800,1460764800,1460764800"
8965,8965,"2649,4236,4143,1642,2298,1656,2607","5.0,5.0,5.0,5.0,5.0,5.0,5.0","1513296000,1513296000,1513296000,1513296000,1513296000,1513296000,1513296000"
1309,1309,"1703,160,383,1792,1719,1731","5.0,5.0,5.0,5.0,5.0,5.0","1481587200,1481587200,1492905600,1492905600,1492905600,1492905600"
11603,11603,"1764,1971,1888,1880,1889","5.0,5.0,5.0,5.0,5.0","1449187200,1449187200,1449187200,1449187200,1449187200"
7721,7721,"4193,4860,2319,2497,2657,2032","5.0,2.0,5.0,4.0,5.0,5.0","1500508800,1523404800,1525046400,1525305600,1525910400,1526256000"
4160,4160,"1384,3413,1976,685,966,537,2589,2539","5.0,5.0,5.0,3.0,5.0,5.0,4.0,4.0","1464393600,1465344000,1465344000,1469145600,1469145600,1471132800,1476576000,1476576000"
2342,2342,"3065,1611,581,1287,2844,439,3590","5.0,5.0,5.0,5.0,5.0,5.0,5.0","1488844800,1488844800,1488844800,1488844800,1488844800,1488844800,1488844800"
7050,7050,"3104,841,463,15,4780","5.0,2.0,5.0,2.0,5.0","1494720000,1494720000,1498176000,1498176000,1517961600"
10846,10846,"676,1824,1462,544,594","5.0,5.0,5.0,5.0,5.0","1437868800,1437868800,1437868800,1438473600,1445040000"
5541,5541,"941,3972,2397,2654,4511,4085,2533","4.0,5.0,5.0,5.0,5.0,5.0,5.0","1467072000,1467072000,1467244800,1467244800,1474675200,1474675200,1474675200"
12881,12881,"1727,544,1203,1406,640,463,591,2023,3498","5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0","1507766400,1507766400,1507766400,1507766400,1507766400,1507766400,1507766400,1507766400,1507766400"
3167,3167,"344,97,1513,1344,1909,1563","3.0,1.0,1.0,3.0,4.0,2.0","1423008000,1423008000,1433203200,1435017600,1464393600,1464393600"
1742,1742,"950,508,4809,3,83,27","5.0,5.0,5.0,5.0,5.0,5.0","1482278400,1482278400,1482278400,1482278400,1482278400,1482278400"
3092,3092,"2058,1287,1384,516,4104,3674,3493,1567,397,574,4272","5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0","1481500800,1481500800,1481500800,1481500800,1481500800,1481500800,1481500800,1481500800,1481500800,1481500800,1481673600"
10364,10364,"4097,4093,2673,2828,1009","5.0,5.0,5.0,5.0,5.0","1492646400,1492646400,1493251200,1493251200,1532563200"
10674,10674,"120,2031,3176,504,4370,2996","4.0,4.0,3.0,4.0,4.0,3.0","1490572800,1490572800,1490572800,1490572800,1490572800,1490572800"
10105,10105,"2485,1408,3507,3808,4538,456,4512,3676","5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0","1479513600,1479513600,1479513600,1479513600,1479513600,1479513600,1479513600,1479513600"
3569,3569,"2855,990,2630,3150,2503,1289,2345,3047,952,945,761,1914,3355","4.0,5.0,4.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0","1449619200,1449619200,1449619200,1449619200,1449619200,1449619200,1449619200,1490572800,1490572800,1490572800,1490572800,1490572800,1490572800"
11710,11710,"2385,2914,3187,1934,3594","5.0,4.0,5.0,5.0,5.0","1516060800,1516060800,1516060800,1516060800,1516060800"
7724,7724,"3162,2515,477,322,1821,2460,947","4.0,5.0,5.0,5.0,5.0,4.0,5.0","1461715200,1461888000,1463356800,1463356800,1463356800,1463356800,1463702400"
6632,6632,"4844,4627,4527,3416,317","5.0,5.0,4.0,4.0,5.0","1492992000,1493337600,1496016000,1496016000,1525305600"
1005,1005,"2395,2029,2394,3145,3045,2458,31,3069,248,2598,98,2056,2456,4452,1432,4504,992","4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0","1447632000,1447632000,1447632000,1447632000,1447632000,1447718400,1447718400,1447718400,1447718400,1447718400,1447718400,1447718400,1447718400,1474848000,1474848000,1474848000,1476748800"
8678,8678,"4894,694,4897,697,695,1117,4328","5.0,5.0,5.0,5.0,5.0,5.0,5.0","1525132800,1525132800,1525132800,1525132800,1525132800,1525132800,1525132800"
699,699,"2249,3305,2504,1843,122","1.0,5.0,5.0,5.0,5.0","1493337600,1497225600,1523404800,1525737600,1527120000"
10413,10413,"1860,863,4204,2911,2669","3.0,4.0,4.0,4.0,3.0","1489276800,1489276800,1489276800,1489276800,1513036800"
5943,5943,"99,22,98,298,43,355,526,327,48,137,545,1469,479,478,1715,2754","4.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,4.0,3.0,5.0,5.0,5.0,5.0,5.0,4.0","1421452800,1421452800,1421452800,1421452800,1421452800,1421452800,1421452800,1421452800,1421452800,1427760000,1427760000,1461283200,1468713600,1468713600,1469404800,1469404800"
8557,8557,"296,33,183,347,31,288,54,1192,728,1128,1438,2370,1033","5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0","1391990400,1401840000,1403913600,1405296000,1405814400,1413936000,1414368000,1423699200,1434499200,1437350400,1437782400,1446681600,1456876800"
10649,10649,"2811,2042,3235,2096,3043,3822,2598,3476,3447,4259,2416,1937,4455,4254","5.0,1.0,3.0,3.0,5.0,3.0,3.0,5.0,2.0,1.0,5.0,5.0,3.0,4.0","1447459200,1447459200,1447459200,1448409600,1448409600,1448409600,1448409600,1457136000,1457136000,1461110400,1469664000,1472860800,1472947200,1472947200"
8790,8790,"139,363,144,411,357,8,157,50,493","3.0,3.0,5.0,4.0,4.0,4.0,4.0,4.0,3.0","1458345600,1458345600,1458345600,1458777600,1458777600,1458777600,1458777600,1458777600,1458777600"
11609,11609,"919,3068,1980,412,918,410,3069,917,916,2179,1840,4188","5.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,4.0,5.0,5.0,4.0","1443398400,1445990400,1446422400,1446422400,1446422400,1452988800,1452988800,1452988800,1452988800,1461110400,1462752000,1522108800"
355,355,"1237,874,2678,2734,1614,2564,2244,3247","5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0","1480204800,1480204800,1481241600,1484092800,1501286400,1501286400,1508889600,1508889600"
6469,6469,"2977,2982,2978,2989,2265,2024","5.0,5.0,5.0,5.0,2.0,4.0","1448928000,1448928000,1448928000,1450224000,1467072000,1467244800"
7483,7483,"2034,1309,2972,2593,3417,3438,2471,3566,248","1.0,5.0,2.0,5.0,5.0,2.0,5.0,3.0,3.0","1458777600,1460678400,1472169600,1472169600,1499040000,1499040000,1499040000,1499040000,1499040000"
4409,4409,"95,189,114,49,176,69,1855","4.0,5.0,5.0,5.0,3.0,2.0,5.0","1326499200,1339372800,1416268800,1416268800,1416268800,1416268800,1438300800"
11695,11695,"351,456,392,401,526,509,593","5.0,5.0,5.0,5.0,5.0,5.0,5.0","1401148800,1401148800,1401148800,1401148800,1401148800,1401148800,1401148800"
970,970,"2647,120,549,1342,492,531,450,441","5.0,5.0,3.0,5.0,3.0,3.0,5.0,5.0","1496188800,1496188800,1496620800,1496620800,1496620800,1496620800,1496620800,1496620800"
933,933,"3428,139,138,986,400","2.0,5.0,4.0,5.0,5.0","1502755200,1503792000,1503792000,1503792000,1503792000"
3317,3317,"8,2412,405,407,1039,712,1444,403,413,406,1367,2849,1640,3430,2784,4104","5.0,3.0,4.0,4.0,5.0,5.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0","1451865600,1456704000,1456704000,1456704000,1456704000,1456704000,1456704000,1456704000,1456704000,1456704000,1466812800,1466812800,1466812800,1466812800,1466812800,1466812800"
1624,1624,"1054,650,952,160,881,691","5.0,5.0,5.0,5.0,5.0,5.0","1433289600,1433289600,1433289600,1433289600,1433289600,1433289600"
11679,11679,"1209,2656,3541,3409,538,477","5.0,5.0,5.0,5.0,5.0,5.0","1481155200,1481155200,1481155200,1481155200,1484352000,1485043200"
11102,11102,"331,299,811,500,801,401,4678","4.0,4.0,4.0,1.0,3.0,4.0,5.0","1426982400,1426982400,1426982400,1426982400,1426982400,1426982400,1507420800"
7379,7379,"1344,950,944,676,450,3022,405","5.0,5.0,5.0,5.0,5.0,5.0,5.0","1486252800,1486252800,1486252800,1486252800,1486252800,1486252800,1486252800"
6854,6854,"1190,327,494,249,1286,571,942,156,634,1261,1734,46,495,589,947,3728,1344,2058","5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0","1448064000,1448064000,1448064000,1448064000,1448064000,1448064000,1448064000,1448064000,1448064000,1448064000,1448064000,1448150400,1448150400,1448150400,1448150400,1454803200,1454803200,1454803200"
7717,7717,"1128,406,4378,3250,315,150,287,335,1214,2879,3218","5.0,5.0,3.0,2.0,5.0,1.0,5.0,4.0,4.0,4.0,5.0","1497830400,1497830400,1498608000,1498608000,1507334400,1507334400,1517184000,1517184000,1517184000,1517184000,1517184000"
8854,8854,"156,1838,3413,4420,298,401","5.0,4.0,5.0,5.0,5.0,4.0","1480982400,1480982400,1480982400,1480982400,1480982400,1480982400"
3335,3335,"31,205,142,330,164","1.0,5.0,5.0,5.0,5.0","1408060800,1414195200,1414195200,1414195200,1414195200"
11894,11894,"2467,2262,3273,2834,4840,4837","5.0,5.0,5.0,5.0,5.0,5.0","1515456000,1532908800,1532908800,1532908800,1536019200,1536019200"
2762,2762,"759,416,477,670,355,269,268,2030,1876,2552,347","5.0,5.0,5.0,5.0,5.0,3.0,3.0,5.0,5.0,5.0,5.0","1427932800,1429315200,1434326400,1437609600,1447027200,1456704000,1457481600,1463097600,1463097600,1463097600,1475712000"
4604,4604,"547,400,1037,3327,2637","5.0,5.0,5.0,5.0,5.0","1441497600,1441497600,1461801600,1481587200,1500163200"
3172,3172,"2091,986,1067,2192,1275","5.0,5.0,5.0,3.0,5.0","1457222400,1457222400,1457222400,1457222400,1457222400"
11255,11255,"1764,1328,549,2058,2984,2467","5.0,5.0,5.0,5.0,5.0,5.0","1451520000,1451520000,1451520000,1451520000,1451520000,1451779200"
5456,5456,"1990,1886,2802,4206,1566","5.0,5.0,5.0,5.0,4.0","1496188800,1496188800,1496188800,1496188800,1496188800"
5078,5078,"2158,2662,1881,2669,3256,2973,1836,4773","5.0,3.0,1.0,5.0,5.0,5.0,5.0,5.0","1452038400,1458345600,1458345600,1458345600,1458950400,1458950400,1458950400,1484179200"
9138,9138,"676,3,527,522,2864,1444,181","5.0,1.0,3.0,5.0,3.0,1.0,1.0","1406851200,1407196800,1409788800,1409788800,1463443200,1496793600,1497312000"
10299,10299,"4756,4495,4126,4435,4029,2500,2444,4250,2164","1.0,5.0,5.0,5.0,3.0,5.0,2.0,5.0,1.0","1482019200,1482019200,1482019200,1482019200,1482019200,1512864000,1518825600,1518825600,1518825600"
3563,3563,"2485,1258,2487,1735,765","3.0,5.0,4.0,5.0,4.0","1444780800,1444780800,1444780800,1444780800,1444780800"
9920,9920,"3197,2930,930,2046,999,2091","5.0,3.0,3.0,5.0,5.0,5.0","1445212800,1445212800,1445212800,1445212800,1445212800,1445212800"
10805,10805,"2648,1406,1372,3901,1371,1639,1638","5.0,5.0,3.0,5.0,3.0,5.0,5.0","1518739200,1518739200,1518739200,1518739200,1518739200,1518739200,1518739200"
12402,12402,"2371,1136,3256,3998,3930,3723,3645,550,128,1816,2846,3493,494,1367,1851,538,157,549,94,531,31,122,571,120,1805,8,2939,3938,1825,1045,1288,539,4139,3415,1408,4747,3413,4193,1868,3562,4644,4651,1831,1852,4274,79","3.0,5.0,4.0,5.0,3.0,4.0,3.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,3.0,4.0,5.0,5.0,3.0,4.0,3.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,4.0,5.0","1461801600,1463961600,1463961600,1463961600,1467936000,1468627200,1470268800,1471737600,1471737600,1471737600,1471737600,1471737600,1471737600,1471910400,1471910400,1471910400,1471910400,1471910400,1471910400,1471910400,1471910400,1471910400,1471910400,1471910400,1472774400,1472947200,1472947200,1472947200,1472947200,1472947200,1475625600,1484006400,1484352000,1485388800,1485388800,1486080000,1486166400,1486166400,1489708800,1489708800,1490918400,1490918400,1492473600,1492473600,1500595200,1515456000"
713,713,"3853,2039,1163,1298,4620","5.0,5.0,5.0,5.0,5.0","1519171200,1519171200,1519171200,1519171200,1536883200"
12960,12960,"141,773,64,159,239,92,311","4.0,4.0,4.0,4.0,5.0,4.0,5.0","1514160000,1514160000,1515542400,1515542400,1515542400,1515542400,1515542400"
287,287,"2467,2065,1715,2901,2942,1271,3172,2807,2167,508,3766","5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0","1424476800,1441324800,1447113600,1447113600,1454544000,1459209600,1466467200,1467504000,1468886400,1468886400,1484784000"
12118,12118,"347,2962,2497,1140,1889","5.0,5.0,2.0,4.0,5.0","1472601600,1472601600,1477872000,1477872000,1504915200"
12542,12542,"2086,4005,1406,4095,1872","2.0,5.0,5.0,5.0,5.0","1497657600,1497657600,1497657600,1497657600,1497657600"
5874,5874,"131,1367,1677,40,176,2115,3257,39,4035,1638","5.0,2.0,5.0,4.0,4.0,5.0,5.0,1.0,2.0,2.0","1418688000,1428710400,1430092800,1430784000,1430956800,1473897600,1473897600,1476748800,1503792000,1503792000"
462,462,"2978,1117,3300,2982,1116,531,591,3804,3801,2453,2989,3408,2031,456","4.0,3.0,4.0,4.0,3.0,5.0,5.0,5.0,1.0,3.0,5.0,5.0,5.0,5.0","1489190400,1489190400,1489190400,1489190400,1489190400,1492732800,1492732800,1517875200,1517875200,1518825600,1518825600,1518825600,1518825600,1532476800"
