index,item_id,map_id
773,B00L1QF43U,773
372,B00HATAEMS,372
2754,B010DS3O06,2754
165,B000V9MVSE,165
3133,B0126VWOE0,3133
3473,B015DTY832,3473
3180,B012F2QWLG,3180
476,B00I9ILA6I,476
4107,B019DKT2FG,4107
893,B00N0WZYS8,893
3187,B012FV01HI,3187
480,B00I9KQAPC,480
382,B00HZ6W8RA,382
1696,B00U94CAPU,1696
2081,B00V77YF0G,2081
3892,B017XKJOQA,3892
34,B000Q5K1WG,34
3585,B015ZAH5EI,3585
2179,B00VQ3I9MG,2179
676,B00J51RB3E,676
4037,B018FS12SW,4037
2932,B0111K378O,2932
2155,B00VHNW3FY,2155
4558,B01E5L5XTW,4558
375,B00HATBD8W,375
4265,B01B62ZTSS,4265
4895,B01HI76SA8,4895
2476,B00XHH6B4M,2476
2443,B00X800PKY,2443
2950,B0113XHHDA,2950
4726,B01G8Y6DLG,4726
1686,B00U6EH1XY,1686
552,B00IDQVMOQ,552
3032,B011KH40ZC,3032
2774,B010FB5VKM,2774
3489,B015FCHW7Q,3489
4866,B01HEZD3O8,4866
731,B00KB8Z4ZM,731
1641,B00TS9LBP2,1641
4277,B01B7L1HQG,4277
1909,B00UOLCDNC,1909
2014,B00V1OWTTO,2014
3319,B013QN6SNA,3319
2582,B00Z8FR9LU,2582
1507,B00T45VOHU,1507
584,B00J0B416Y,584
1241,B00PXS7N72,1241
1069,B00O33E5CY,1069
4210,B01AUHQGZA,4210
3010,B011BJCIRQ,3010
4673,B01G3AQZ2W,4673
4124,B019FCUXVO,4124
1714,B00UB6OQ4O,1714
1907,B00UOLBPZE,1907
4455,B01COSL30Q,4455
3329,B013QNJRJC,3329
4816,B01GS0X9EY,4816
329,B0014E1D34,329
3308,B013P0FAA6,3308
2607,B00ZBK4PJG,2607
3323,B013QNBQLO,3323
2526,B00YMSMBO4,2526
438,B00I69SBZ8,438
4602,B01EMZCRQ8,4602
4376,B01C3XHN1U,4376
3268,B013CTH0DU,3268
4515,B01D4GB7QW,4515
1397,B00RGNGQMU,1397
3732,B016F7FLG4,3732
330,B0014E2NXI,330
4318,B01BK9M64C,4318
774,B00L1QFEEY,774
1664,B00U5G2AYI,1664
236,B000WD3JEY,236
4006,B018E4UKDU,4006
1099,B00O398XNA,1099
3967,B017XKSP0G,3967
3491,B015FCJEZY,3491
609,B00J2L4Q94,609
2474,B00XHH5W7O,2474
582,B00J0AYYBW,582
3469,B01548OX3W,3469
1301,B00QJGUMUM,1301
3331,B013QU28ZA,3331
56,B000QV32C6,56
2876,B010SI5ERC,2876
1958,B00UT42X3O,1958
1587,B00TDFU5TO,1587
2761,B010E6QGA2,2761
695,B00JQQAN60,695
3787,B016O4GGYO,3787
1849,B00UHCKEGQ,1849
337,B001B13THI,337
213,B000VK6J9A,213
3097,B0122K9NL2,3097
1699,B00UB6DF8M,1699
1717,B00UB6SWRG,1717
4440,B01CK1ZLSC,4440
2069,B00V5LH7WM,2069
1339,B00QTLZJ7S,1339
4664,B01FW4ZIFK,4664
1942,B00UQPPTZA,1942
3558,B015Z82V8K,3558
1897,B00UOL9H90,1897
636,B00J2MKEYO,636
315,B0014CZJ36,315
35,B000Q5KV1C,35
206,B000VK45LO,206
2977,B011B6OSRW,2977
2172,B00VK7Q8T4,2172
2975,B011B6OCPU,2975
512,B00IAE81NG,512
1981,B00UZBFPEA,1981
3182,B012F2RIHS,3182
1006,B00NQ2HIRW,1006
1517,B00T4GFCOU,1517
2219,B00VURVG32,2219
2377,B00WYONCLE,2377
321,B0014D2AFU,321
2060,B00V3UTMC8,2060
4612,B01ERBXISI,4612
289,B0013T5YO4,289
2493,B00XU7VUMM,2493
97,B000R95BSU,97
2374,B00WYOH03A,2374
1073,B00O33ERYA,1073
4136,B019G3FAHY,4136
2194,B00VTU15XG,2194
950,B00NAZ5RIC,950
2044,B00V1P8HSA,2044
910,B00N954O4Q,910
3345,B0141T68WY,3345
1082,B00O33FKL4,1082
57,B000QV32CQ,57
146,B000SR5II4,146
204,B000VK43A2,204
4069,B018YI6JXQ,4069
1122,B00O8Y0PMW,1122
1739,B00UB6V0GQ,1739
3824,B0177VS1NM,3824
1294,B00QJGT51E,1294
1147,B00OFWGQSE,1147
972,B00NMPKYUQ,972
4315,B01BK9LRJ2,4315
2286,B00WBB1KR8,2286
934,B00NAZ3JZU,934
1834,B00UFUZ8VG,1834
4341,B01BNGBD3W,4341
737,B00KZ21DV8,737
327,B0014D5NVS,327
3069,B011O4YWQS,3069
113,B000RPUCM4,113
393,B00HZYC69W,393
1144,B00OFW9OG0,1144
4187,B01AG0BRUA,4187
4178,B01A5CVVM8,4178
3942,B017XKQ5OO,3942
316,B0014CZJ8G,316
1441,B00SH4OG2O,1441
469,B00I8YK61S,469
3560,B015Z83MSS,3560
80,B000R737EW,80
477,B00I9J3Q8W,477
558,B00IDQX8IY,558
652,B00J4YYFYA,652
4403,B01C5RAX8O,4403
3066,B011O33ERC,3066
2574,B00YWTV356,2574
3099,B0122N2MAS,3099
1308,B00QJGWJYY,1308
1358,B00R1H0EEW,1358
2545,B00YOZQH36,2545
1774,B00UB77334,1774
3431,B014UHHLGE,3431
1727,B00UB6U1RU,1727
4031,B018FS0KIK,4031
2943,B0111K7V54,2943
3908,B017XKLLSY,3908
161,B000SSW4R6,161
4669,B01G35TEPC,4669
4753,B01GCNYW8Y,4753
1636,B00TS9J9ME,1636
2004,B00V1OMBPQ,2004
1879,B00UL9V9BY,1879
3638,B0166NSM2M,3638
1678,B00U6EFSZC,1678
3046,B011O2ORJW,3046
2766,B010FAWMJ6,2766
2951,B0113XIZFE,2951
4559,B01E766EK2,4559
2596,B00Z9ZUJSY,2596
339,B001IZ0TNE,339
1089,B00O33GM0W,1089
3778,B016LO7Z8I,3778
1937,B00UQPPH2K,1937
3927,B017XKOT6A,3927
2269,B00W6T0TE0,2269
4040,B018FS1AUC,4040
1596,B00TDP7E8O,1596
415,B00I3MU11U,415
2578,B00Z8FHA28,2578
221,B000VK860A,221
253,B000WM2WWK,253
2266,B00W5BPVR4,2266
1004,B00NQ2HAKM,1004
472,B00I8YKIGG,472
3299,B013OTVHFA,3299
2214,B00VUL9TVO,2214
1617,B00TIQ3A5O,1617
4450,B01CNT1BAS,4450
1041,B00NVK1X02,1041
2007,B00V1ONRO0,2007
1411,B00RVJ1UIO,1411
4389,B01C5IFMF2,4389
1220,B00PQKRTP8,1220
1267,B00Q8JQKEC,1267
3545,B015O6UBIA,3545
1912,B00UOLCXU0,1912
1415,B00RZHUL4G,1415
728,B00JSCH662,728
600,B00J2L2VIM,600
2905,B010VDXSXG,2905
3826,B01782I8AG,3826
932,B00NAZ3BXU,932
2811,B010NBKFPK,2811
2649,B00ZTNKJJK,2649
2445,B00X80113O,2445
4614,B01EUIH88O,4614
4461,B01COSMU2G,4461
1858,B00UJIX4ZG,1858
4853,B01HEZ8IAC,4853
3096,B011TZXD6W,3096
3796,B016RY174K,3796
990,B00NPNS0C4,990
3636,B0166NRRAU,3636
4637,B01FRJ1FZ2,4637
2542,B00YOQZIDA,2542
1764,B00UB71TEI,1764
1519,B00T4GFI9E,1519
3390,B014DBEPP2,3390
911,B00N954VHG,911
2387,B00X3G8EI8,2387
1369,B00R1J44XW,1369
4711,B01G6I6KCQ,4711
2978,B011B6OW5K,2978
4276,B01B7L10ZE,4276
3220,B012VGTDBC,3220
158,B000SRMAT4,158
1028,B00NQ2XKVK,1028
2030,B00V1P3KVY,2030
4411,B01C6QU15O,4411
