index,user_id,sequence_item_ids,sequence_ratings,sequence_timestamps
5392,5392,"3441,3062,4382,2892,3636","5.0,5.0,5.0,5.0,4.0","1507507200,1507507200,1507507200,1507507200,1507507200"
603,603,"375,2692,1970,515,2784","5.0,5.0,5.0,5.0,5.0","1388448000,1408579200,1412640000,1437436800,1462233600"
1933,1933,"3539,3262,3733,518,1218","1.0,3.0,3.0,5.0,5.0","1477440000,1477440000,1485302400,1513036800,1513036800"
3053,3053,"1644,267,1393,1130,151","4.0,4.0,5.0,4.0,5.0","1411603200,1411603200,1411603200,1412208000,1413417600"
5239,5239,"3504,4356,87,4011,3548,960","5.0,2.0,5.0,2.0,2.0,5.0","1496620800,1496793600,1499644800,1499990400,1501804800,1507075200"
253,253,"198,2086,14,1790,1601","2.0,4.0,5.0,5.0,5.0","1401753600,1403827200,1414195200,1414195200,1414195200"
5629,5629,"41,555,3307,156,4165,1490,1123","3.0,4.0,4.0,4.0,4.0,4.0,4.0","1478044800,1482278400,1507593600,1507593600,1507593600,1512950400,1512950400"
2941,2941,"3673,3667,3670,3996,2892,3794,2895,3571,2896,3913,3097,2898,2894,4120,3660","1.0,1.0,1.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0","1470960000,1470960000,1470960000,1472947200,1472947200,1472947200,1472947200,1472947200,1472947200,1472947200,1484006400,1484006400,1484006400,1484006400,1503187200"
6176,6176,"358,2446,1767,1112,3015","5.0,5.0,5.0,5.0,5.0","1414368000,1414368000,1418947200,1443225600,1460678400"
2060,2060,"798,3162,2073,3407,3466,3688","5.0,5.0,5.0,5.0,5.0,4.0","1380585600,1412294400,1427155200,1468454400,1476403200,1481846400"
1643,1643,"1249,3785,1495,3555,13","5.0,2.0,5.0,5.0,5.0","1435104000,1459641600,1464825600,1475625600,1475625600"
5227,5227,"1402,2593,3269,2215,3701,3645,3766,3706","2.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0","1365120000,1397001600,1421452800,1432425600,1440201600,1441411200,1443830400,1453161600"
8119,8119,"3203,1365,3989,4357,918,2438","5.0,1.0,5.0,5.0,5.0,5.0","1493337600,1500076800,1512777600,1512777600,1512777600,1512777600"
5977,5977,"3636,3612,2460,3951,3129,4035","2.0,5.0,1.0,1.0,2.0,5.0","1471132800,1512259200,1513641600,1515801600,1523318400,1536019200"
4842,4842,"4239,3457,2903,3183,3441","5.0,4.0,5.0,3.0,4.0","1433635200,1468454400,1468454400,1484092800,1484092800"
3295,3295,"1813,1814,544,144,1881,391,401","5.0,5.0,4.0,4.0,5.0,4.0,4.0","1387065600,1397001600,1398816000,1398816000,1399507200,1423872000,1423872000"
7070,7070,"1317,535,131,10,131,3607","5.0,5.0,5.0,5.0,5.0,5.0","1488931200,1492300800,1497571200,1498435200,1498435200,1512691200"
4324,4324,"3268,2821,3100,2700,3976,4168","4.0,5.0,2.0,5.0,5.0,5.0","1417305600,1419552000,1454630400,1455235200,1477180800,1516320000"
5325,5325,"2451,697,1268,947,2369,350,2428,574,12,1451,786,1862,2370,3298,2586","4.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0","1359158400,1419033600,1430524800,1434153600,1442102400,1444521600,1454803200,1454803200,1454803200,1457222400,1457222400,1457222400,1480636800,1483488000,1516579200"
2226,2226,"3450,452,2263,4124,4334,2246","5.0,5.0,5.0,5.0,5.0,5.0","1470009600,1481155200,1493510400,1493510400,1493510400,1493510400"
5183,5183,"413,4276,1755,2733,31","5.0,5.0,5.0,5.0,5.0","1384387200,1506643200,1518048000,1518048000,1518048000"
3503,3503,"2692,1011,3113,2860,4052,3739,1719","1.0,5.0,4.0,5.0,5.0,5.0,5.0","1425254400,1451347200,1462060800,1462060800,1462579200,1478044800,1497744000"
4075,4075,"792,2541,1963,4058,4176","2.0,4.0,3.0,3.0,5.0","1252800000,1397001600,1397606400,1460678400,1466899200"
4979,4979,"2040,1631,3716,1827,1832,1833,2974,3836","5.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0","1429747200,1466035200,1466035200,1493251200,1493251200,1493251200,1512345600,1512777600"
4196,4196,"2307,2791,2787,315,4052,197","4.0,5.0,4.0,1.0,4.0,5.0","1435536000,1438473600,1438819200,1449014400,1459123200,1518912000"
7059,7059,"1812,1071,887,2080,3082","5.0,5.0,3.0,3.0,2.0","1401667200,1412035200,1433289600,1433289600,1456358400"
6406,6406,"3360,3853,2898,3653,3624,3619,3397","3.0,2.0,5.0,5.0,4.0,5.0,3.0","1451347200,1453593600,1459382400,1462233600,1485734400,1485734400,1526428800"
4322,4322,"3368,2345,4068,4181,3302,3099,88,3635,3643","5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0","1385769600,1445558400,1457568000,1488499200,1500508800,1500508800,1500508800,1509148800,1509148800"
7678,7678,"2547,4071,2451,1338,4347,776,324","3.0,2.0,5.0,5.0,1.0,5.0,4.0","1484352000,1488758400,1489795200,1489795200,1489795200,1489795200,1489795200"
5800,5800,"3696,3238,4000,3088,4011,4168","5.0,5.0,4.0,5.0,5.0,5.0","1449446400,1449446400,1493769600,1499817600,1516665600,1516665600"
2419,2419,"3278,3226,2347,3083,4113,2569,2376,1669,3049,2355,2848,2363,3425,1887,1445,3225,3212,2344,3718,3227,2222,1934,1985,3229,2594","5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0","1446940800,1446940800,1447459200,1447459200,1448064000,1448064000,1448064000,1448064000,1448064000,1448064000,1448064000,1448582400,1448582400,1448582400,1448582400,1449187200,1449619200,1450483200,1452038400,1455321600,1455321600,1455321600,1455321600,1455321600,1457049600"
4037,4037,"4205,4170,2217,3267,2734,4327","5.0,5.0,5.0,5.0,4.0,5.0","1499126400,1501200000,1501200000,1501200000,1503014400,1503014400"
5102,5102,"357,2353,849,836,1338,3557","4.0,5.0,4.0,4.0,5.0,5.0","1379116800,1389312000,1396483200,1396483200,1408492800,1530835200"
4984,4984,"1652,4366,4052,2970,2261","5.0,5.0,5.0,5.0,5.0","1488067200,1495497600,1495497600,1495497600,1507852800"
2773,2773,"1605,1333,680,186,3644,4234","5.0,2.0,5.0,4.0,3.0,5.0","1343001600,1433116800,1437523200,1452211200,1455667200,1498694400"
7442,7442,"157,3135,4102,365,2896,4054,3221,3130,3133","5.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0","1476576000,1476576000,1499731200,1499731200,1499731200,1499731200,1499731200,1508284800,1523577600"
932,932,"3037,379,527,2346,2641,119,1639,2579,1978","5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0","1415923200,1415923200,1434240000,1434240000,1435190400,1465344000,1470873600,1470873600,1470873600"
4341,4341,"1381,1763,3061,1717,808","5.0,3.0,5.0,5.0,5.0","1371945600,1399593600,1492732800,1494892800,1498176000"
8058,8058,"3183,2774,3462,3179,3190,3130,3129,3523","3.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0","1417824000,1418428800,1433894400,1441756800,1526256000,1533340800,1533340800,1533340800"
6290,6290,"917,1660,2865,2379,2273","5.0,5.0,5.0,5.0,5.0","1423440000,1424476800,1426032000,1434412800,1470614400"
651,651,"3206,2806,1183,2476,1563","5.0,5.0,5.0,5.0,5.0","1442102400,1452470400,1453161600,1453161600,1453161600"
7640,7640,"1031,1427,1563,873,684,1140","5.0,3.0,5.0,2.0,5.0,5.0","1347494400,1370390400,1389744000,1389744000,1389744000,1392854400"
5841,5841,"1185,316,2038,420,3342","5.0,5.0,5.0,5.0,5.0","1454025600,1454025600,1454025600,1454025600,1468886400"
7730,7730,"2037,2040,1166,132,1426","5.0,5.0,5.0,5.0,5.0","1426032000,1426723200,1427587200,1455148800,1457222400"
5433,5433,"2334,1439,3112,2995,2152,414","5.0,4.0,5.0,5.0,5.0,4.0","1427673600,1431648000,1431648000,1431648000,1431648000,1442188800"
5348,5348,"3123,3218,3118,3122,3133,3130,3522","5.0,5.0,5.0,5.0,5.0,5.0,4.0","1511308800,1511308800,1511308800,1511308800,1511308800,1511308800,1515024000"
6967,6967,"1089,2469,866,2840,1886,3952","5.0,5.0,5.0,5.0,5.0,5.0","1404691200,1404691200,1435795200,1435795200,1449014400,1483660800"
6245,6245,"505,502,1563,342,4162","4.0,4.0,5.0,5.0,5.0","1438560000,1438560000,1441584000,1481846400,1491350400"
991,991,"364,302,3564,889,1044","4.0,5.0,5.0,5.0,4.0","1389312000,1469664000,1469664000,1473984000,1516406400"
3822,3822,"2509,2508,680,2514,3630,1376,794,1365","5.0,5.0,5.0,5.0,1.0,5.0,5.0,5.0","1436140800,1436140800,1436140800,1436140800,1436140800,1436140800,1436140800,1436140800"
5128,5128,"207,422,698,1715,2702,1336,2650,347,483","5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,1.0","1305504000,1327881600,1377216000,1390608000,1404172800,1414800000,1425340800,1425513600,1453161600"
7673,7673,"1532,826,1836,3177,787,3482,284","5.0,4.0,5.0,4.0,5.0,5.0,5.0","1416182400,1428105600,1428105600,1428105600,1437177600,1496448000,1499299200"
751,751,"1193,401,391,2794,30","5.0,5.0,5.0,3.0,5.0","1360627200,1400544000,1400544000,1445904000,1482883200"
4394,4394,"1400,3748,947,1049,959,1731","5.0,5.0,5.0,5.0,5.0,3.0","1429056000,1429056000,1429056000,1429056000,1438560000,1451174400"
8011,8011,"1226,527,1651,103,2449","5.0,5.0,5.0,5.0,1.0","1417219200,1417219200,1417219200,1468540800,1468540800"
1830,1830,"1626,3105,4296,660,2489","2.0,5.0,5.0,5.0,5.0","1424390400,1424390400,1424390400,1424390400,1424390400"
3624,3624,"3847,1094,1077,3514,826","5.0,5.0,5.0,5.0,5.0","1508284800,1508284800,1508284800,1508284800,1508284800"
1005,1005,"181,558,293,1742,567,961,487,283","5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0","1514332800,1514332800,1514332800,1514332800,1514332800,1514332800,1514332800,1514332800"
6617,6617,"1866,857,700,3657,3326,951,688,3762","3.0,4.0,4.0,3.0,3.0,4.0,2.0,3.0","1415577600,1449705600,1451260800,1451260800,1458604800,1458604800,1459036800,1471132800"
2887,2887,"157,1490,902,1123,87,3342,2481,4355","1.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0","1372291200,1378771200,1380240000,1380672000,1385251200,1486771200,1486857600,1534118400"
6173,6173,"2451,1012,577,661,1867","5.0,1.0,4.0,5.0,5.0","1401753600,1404172800,1448928000,1482192000,1482192000"
881,881,"3489,3126,3441,3129,3130,3686,3209,1778","5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0","1488672000,1488672000,1501891200,1506470400,1506470400,1507334400,1507334400,1507334400"
3129,3129,"2067,2684,1838,2969,137","5.0,5.0,5.0,5.0,5.0","1446076800,1446076800,1467072000,1470700800,1470700800"
5430,5430,"968,480,429,2451,3903,2664","5.0,5.0,5.0,4.0,5.0,5.0","1442275200,1451779200,1452643200,1455926400,1482796800,1485475200"
1001,1001,"567,2407,2889,1917,1228,533,273","5.0,5.0,5.0,5.0,5.0,5.0,5.0","1509321600,1509321600,1509321600,1509321600,1509321600,1509321600,1509321600"
1016,1016,"1343,790,1301,1743,1204","4.0,5.0,5.0,5.0,4.0","1348012800,1392940800,1397260800,1403049600,1406419200"
5553,5553,"2424,2384,578,1681,3559","3.0,4.0,3.0,3.0,4.0","1450915200,1450915200,1450915200,1451001600,1455408000"
4420,4420,"1012,146,866,3358,209,2794","1.0,5.0,1.0,1.0,1.0,5.0","1420848000,1420848000,1458086400,1487548800,1492905600,1529280000"
246,246,"1768,2169,1672,2406,2967,1568,2444","5.0,5.0,5.0,5.0,5.0,5.0,5.0","1426377600,1426377600,1426377600,1429056000,1429056000,1429056000,1485993600"
7130,7130,"841,2555,1111,1772,4113,3043,2394,2379,3379,1746","5.0,2.0,1.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0","1435708800,1435708800,1435708800,1442448000,1445644800,1445644800,1445644800,1445644800,1451779200,1508544000"
1114,1114,"3101,3760,3067,3119,3876,3428","5.0,5.0,1.0,5.0,5.0,1.0","1450396800,1450569600,1455408000,1455408000,1481673600,1483315200"
6892,6892,"1253,2432,304,1026,3983","5.0,3.0,5.0,5.0,5.0","1407628800,1407628800,1407628800,1453593600,1456790400"
5612,5612,"2609,2607,1251,2606,38,1091,1997,2384,2608,3519,3268,3067,2723,2809,784","4.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0","1423440000,1423440000,1423440000,1423526400,1423526400,1423526400,1423526400,1423785600,1423785600,1448928000,1448928000,1450742400,1460073600,1460073600,1499990400"
4558,4558,"1490,2860,2821,2113,2894,3913,2774,3462,2903,4141,3319,1665,2627,3187,4137,4253,4301","3.0,4.0,5.0,1.0,5.0,5.0,1.0,4.0,5.0,1.0,1.0,1.0,1.0,3.0,5.0,1.0,1.0","1396915200,1438819200,1452816000,1456444800,1456444800,1456444800,1459728000,1459987200,1478390400,1495670400,1499990400,1504569600,1510531200,1510531200,1510531200,1515628800,1522368000"
6036,6036,"612,609,3520,929,2269,1294,330","5.0,5.0,4.0,5.0,5.0,1.0,5.0","1436400000,1436400000,1460937600,1472515200,1472515200,1517961600,1518566400"
8140,8140,"4001,2183,1702,831,4353","5.0,5.0,5.0,5.0,5.0","1486512000,1491436800,1495670400,1495670400,1528156800"
2462,2462,"406,1737,2408,1588,2246,2451,776,166,2969,1426,1461","5.0,5.0,5.0,1.0,5.0,5.0,5.0,4.0,5.0,5.0,3.0","1410307200,1462147200,1462147200,1466899200,1466899200,1466899200,1466899200,1466899200,1466899200,1469404800,1469404800"
2862,2862,"151,3262,2860,2844,3970,3636,4253","5.0,5.0,3.0,5.0,5.0,5.0,5.0","1321833600,1424649600,1432252800,1437177600,1456876800,1457568000,1480377600"
6193,6193,"2451,2844,489,1968,804,2210,888,4330","5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0","1430697600,1457049600,1462147200,1468800000,1474243200,1474243200,1477267200,1492473600"
7228,7228,"2625,2241,1443,1375,2774,3062,2216,4163","5.0,2.0,1.0,5.0,1.0,1.0,5.0,1.0","1392595200,1392595200,1403827200,1406851200,1406851200,1406851200,1409788800,1485993600"
3780,3780,"3453,891,2355,1623,1625,3105,1572","5.0,5.0,5.0,5.0,4.0,5.0,5.0","1422835200,1422835200,1437696000,1450742400,1462838400,1465948800,1477958400"
807,807,"1718,53,1911,2963,2402,207","5.0,5.0,5.0,3.0,5.0,5.0","1416960000,1428019200,1442966400,1465689600,1466812800,1470528000"
1429,1429,"3684,4263,2775,3363,87","5.0,4.0,5.0,5.0,5.0","1448582400,1483747200,1483747200,1483747200,1497830400"
3476,3476,"1500,2028,1629,644,2925,776,2451","4.0,5.0,5.0,4.0,4.0,5.0,5.0","1406073600,1406160000,1432771200,1458604800,1470441600,1503273600,1503273600"
6959,6959,"2001,339,4124,4126,4118","4.0,4.0,3.0,3.0,3.0","1430956800,1436054400,1521504000,1521504000,1521504000"
978,978,"3651,2135,2227,1343,3468,3850","5.0,5.0,5.0,5.0,4.0,5.0","1504742400,1518652800,1518652800,1518652800,1518652800,1524787200"
2046,2046,"440,448,447,433,436,455","5.0,5.0,5.0,5.0,5.0,5.0","1468454400,1468454400,1468454400,1468454400,1468454400,1468454400"
4265,4265,"3760,4261,3045,3163,3637,4079","1.0,5.0,5.0,5.0,5.0,2.0","1511136000,1512259200,1517097600,1521849600,1527638400,1528588800"
2272,2272,"1111,3406,786,4043,856,2437","4.0,5.0,5.0,5.0,3.0,5.0","1513900800,1515196800,1515628800,1515628800,1515628800,1517616000"
8304,8304,"2235,978,666,1344,4015","4.0,4.0,3.0,3.0,4.0","1486512000,1486512000,1486512000,1486512000,1529452800"
4421,4421,"1197,947,2120,1715,2561","5.0,5.0,1.0,5.0,5.0","1452211200,1452211200,1480550400,1487289600,1516147200"
4023,4023,"2380,960,2865,2855,1590,1536,3529,1044,2810,1907","5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0","1428796800,1431475200,1431475200,1432252800,1439510400,1443484800,1443484800,1450051200,1457913600,1459123200"
3473,3473,"881,3177,826,984,2232","4.0,5.0,5.0,5.0,5.0","1439164800,1439164800,1479081600,1500336000,1500336000"
8204,8204,"1733,4034,28,750,4268,1338,2773","4.0,4.0,4.0,4.0,4.0,4.0,4.0","1409875200,1474156800,1475020800,1475020800,1486944000,1507334400,1507334400"
8148,8148,"3690,2561,4260,4035,4050,3132","4.0,5.0,1.0,1.0,5.0,5.0","1489104000,1490140800,1494806400,1499472000,1515888000,1515888000"
645,645,"2724,2758,187,2173,2344","5.0,5.0,5.0,5.0,5.0","1449273600,1449273600,1449273600,1453680000,1453680000"
6982,6982,"644,2451,2722,4243,3317,3923,3124,3624,3120,4318","5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0","1418774400,1453852800,1524441600,1532822400,1532822400,1532822400,1532822400,1532822400,1532822400,1532822400"
7423,7423,"700,532,1322,3258,3446","5.0,1.0,5.0,5.0,5.0","1235865600,1321920000,1338940800,1460419200,1491350400"
7809,7809,"1320,2508,2648,2531,2505","5.0,5.0,5.0,5.0,5.0","1502755200,1524528000,1524528000,1524528000,1524528000"
3065,3065,"2198,2197,2396,2149,3289,2187,3442","4.0,5.0,4.0,5.0,5.0,2.0,4.0","1361923200,1361923200,1379376000,1405814400,1425945600,1509580800,1510704000"
1610,1610,"2749,1698,1824,2331,2324,157,1441,3228,3692,3172,3009","5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0","1407888000,1407888000,1461024000,1461196800,1461196800,1461196800,1461196800,1484697600,1484697600,1484697600,1484697600"
6731,6731,"2439,1115,166,1644,1650","5.0,5.0,5.0,5.0,5.0","1444780800,1501027200,1501027200,1501027200,1501113600"
2559,2559,"3556,3161,596,3399,3462","4.0,5.0,5.0,5.0,5.0","1444521600,1444521600,1444521600,1477353600,1477353600"
235,235,"1141,2306,948,340,2444,2384,4237","5.0,5.0,5.0,5.0,5.0,5.0,5.0","1436400000,1436486400,1436659200,1459641600,1464739200,1475712000,1487894400"
432,432,"3637,3556,1295,3986,3986","3.0,2.0,5.0,5.0,3.0","1451347200,1451520000,1452556800,1459728000,1461801600"
7691,7691,"2638,2113,2335,2903,4221,1615","3.0,5.0,5.0,3.0,2.0,5.0","1416787200,1416787200,1426809600,1456790400,1481587200,1489017600"
2113,2113,"1315,675,2417,4087,2299","4.0,5.0,5.0,4.0,5.0","1481068800,1525046400,1525046400,1525046400,1525046400"
3055,3055,"24,2658,642,2444,656,1601,716,4300","4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0","1381017600,1393200000,1420761600,1435795200,1440979200,1442620800,1448755200,1520640000"
3099,3099,"3059,2860,1354,357,3047,786,2415,2649,2569,1951,3299,1235,1519,1702,858,2239,1226","5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,3.0,4.0,3.0,4.0,4.0,4.0","1419552000,1421712000,1421712000,1422748800,1422748800,1422748800,1422748800,1425340800,1425513600,1425513600,1426723200,1426896000,1426896000,1426896000,1426896000,1430870400,1430956800"
1509,1509,"241,169,857,344,314","5.0,5.0,5.0,5.0,5.0","1360886400,1360886400,1395360000,1416528000,1518393600"
7099,7099,"353,1196,28,750,2231,1613","5.0,5.0,5.0,5.0,5.0,5.0","1396051200,1416182400,1437782400,1437782400,1458086400,1504483200"
426,426,"3133,3502,3130,3122,3120,3126,3129","5.0,5.0,5.0,4.0,5.0,5.0,5.0","1507680000,1507680000,1507680000,1507680000,1507680000,1507680000,1507680000"
7200,7200,"2444,1340,3279,913,3864,2667","5.0,5.0,5.0,5.0,3.0,5.0","1458172800,1490313600,1493683200,1493683200,1498608000,1527984000"
2470,2470,"2476,2637,2810,1536,3251","5.0,5.0,5.0,5.0,3.0","1466812800,1466812800,1466812800,1466812800,1466812800"
8325,8325,"1345,1331,1502,87,1983,2650,4047,2734,4295","5.0,5.0,5.0,3.0,5.0,5.0,3.0,5.0,5.0","1344902400,1346457600,1359158400,1391385600,1414886400,1424736000,1502668800,1504742400,1506816000"
2997,2997,"929,2128,87,2884,3015","5.0,5.0,5.0,5.0,5.0","1455926400,1463270400,1463270400,1485129600,1485129600"
2422,2422,"87,2642,3918,4058,1057","4.0,4.0,5.0,5.0,4.0","1289779200,1388361600,1448928000,1460505600,1462838400"
3357,3357,"151,1568,2353,1290,1604","5.0,5.0,1.0,5.0,5.0","1410393600,1416528000,1416528000,1469232000,1469232000"
6714,6714,"1235,2188,2451,900,1943,167,2064,1235","5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0","1405123200,1405296000,1405296000,1407024000,1407628800,1420070400,1423094400,1427241600"
5018,5018,"2189,1589,2334,3282,3419,1538,3305,1168,2549,3637,3384","5.0,5.0,5.0,4.0,5.0,5.0,1.0,4.0,3.0,5.0,3.0","1390521600,1392336000,1403308800,1435622400,1438300800,1439596800,1468195200,1484784000,1484784000,1522886400,1522886400"
2705,2705,"2130,3264,1715,2481,1932,2532","5.0,5.0,5.0,5.0,5.0,5.0","1488412800,1488412800,1488412800,1488412800,1490400000,1509062400"
5463,5463,"1375,439,1240,734,524,553,113,112,296,3248,1235,2188,452","5.0,4.0,3.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,3.0,4.0,5.0","1418342400,1420416000,1420675200,1421798400,1422403200,1422489600,1423699200,1423699200,1429660800,1453161600,1453852800,1458259200,1466380800"
4485,4485,"3216,365,3123,3134,3550,3558","3.0,5.0,5.0,5.0,5.0,5.0","1448236800,1451952000,1451952000,1451952000,1451952000,1451952000"
5810,5810,"1617,470,878,32,3149,1185,117","5.0,5.0,5.0,5.0,5.0,5.0,5.0","1369785600,1451433600,1471392000,1471392000,1476748800,1489190400,1508198400"
6431,6431,"2680,2984,2997,2934,3089","5.0,5.0,5.0,5.0,5.0","1451174400,1465776000,1513382400,1513382400,1513382400"
1514,1514,"2334,2987,3553,1589,4204,3265,4079,3807","4.0,3.0,4.0,5.0,5.0,5.0,4.0,5.0","1404172800,1470009600,1470009600,1470960000,1470960000,1470960000,1471478400,1483920000"
2619,2619,"1078,1302,237,1461,32,536","4.0,5.0,4.0,5.0,5.0,5.0","1423872000,1423872000,1431820800,1472774400,1503187200,1503187200"
2802,2802,"1568,2692,1907,2527,336","5.0,5.0,5.0,5.0,5.0","1412553600,1412553600,1412553600,1412553600,1430265600"
4104,4104,"3657,845,553,1634,720,2307","5.0,5.0,5.0,5.0,5.0,5.0","1483401600,1501632000,1516838400,1516838400,1516838400,1516838400"
5345,5345,"1870,30,1461,3114,3665","5.0,5.0,5.0,3.0,5.0","1392336000,1431734400,1445644800,1510185600,1522540800"
5032,5032,"2690,406,207,1084,2561","5.0,5.0,5.0,5.0,5.0","1449532800,1475712000,1485129600,1521936000,1521936000"
4142,4142,"107,1340,1832,4377,24,103,108,406","5.0,3.0,1.0,5.0,5.0,5.0,5.0,5.0","1320105600,1424908800,1431648000,1442966400,1473897600,1475539200,1488326400,1505779200"
9,9,"1454,1651,943,959,1436","5.0,5.0,5.0,5.0,4.0","1330041600,1354838400,1354838400,1357862400,1396915200"
2775,2775,"2266,3491,2641,2334,582,31,2451,1315","1.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0","1388707200,1389484800,1389484800,1401667200,1401840000,1405209600,1405209600,1494115200"
3101,3101,"1695,1536,1027,2307,4001,2444,1186,2329,1762,317","5.0,5.0,5.0,4.0,1.0,1.0,5.0,5.0,5.0,5.0","1485648000,1489622400,1489622400,1489968000,1490400000,1497312000,1500854400,1505001600,1506384000,1506384000"
8183,8183,"1636,1223,1830,2307,3262,2328,660,2566,2319,2231,2546,408,1182","5.0,4.0,3.0,4.0,5.0,5.0,5.0,3.0,5.0,4.0,4.0,1.0,4.0","1424476800,1431475200,1431475200,1445731200,1445731200,1445731200,1447372800,1452384000,1452384000,1455321600,1515024000,1515024000,1515283200"
2341,2341,"1704,1628,2125,2605,2064,539,1226,3401","5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0","1461715200,1464566400,1468454400,1468454400,1470009600,1479081600,1481328000,1503187200"
6204,6204,"2005,1424,728,1498,1332,2451,599,2693","5.0,2.0,5.0,4.0,4.0,5.0,5.0,5.0","1336003200,1348876800,1348876800,1349136000,1368057600,1371513600,1371513600,1436918400"
3665,3665,"379,380,812,815,810,3729","5.0,5.0,5.0,5.0,5.0,5.0","1358035200,1358035200,1426032000,1426032000,1426032000,1426032000"
5592,5592,"1437,1536,2475,2932,833,841,2169,2159,1067,1669","5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0","1377475200,1447545600,1447545600,1447545600,1447545600,1447545600,1447545600,1458086400,1464307200,1467504000"
